tree_length,branch_length_min,branch_length_max,branch_length_median,branch_length_var,node_age_min,node_age_max,node_age_median,node_age_var,EDR_min,EDR_max,EDR_median,EDR_var,InverseES_min,InverseES_max,InverseES_median,InverseES_var,gamma_stat,Colless_index,num_lineages_surviving,root_age,n_sampled_anc,n_fossils
1096.076,0.01381581,63.55836,3.038436,63.94174,0.04621545,174.6174,6.031418,555.8546,0.003882216,52.32092,6.618775,79.61151,0.03834168,0.6220669,0.1280034,0.01214991,2.657148,461,117,60.22555,0,0
1313.667,0,63.55836,3.405234,73.9889,0.01459951,174.6174,7.586695,635.1248,0.01646942,93.25692,6.266741,204.7617,0.03612166,0.394904,0.10235,0.005480037,3.653059,363,120,76.57847,0,3
1064.408,0,63.55836,2.665745,57.8208,0.0583455,174.6174,6.193898,616.4265,0.1060788,67.7994,5.71654,118.6949,0.03674502,0.4150871,0.1320612,0.009075253,3.658785,333,119,75.63614,0,2
1420.338,0,63.55836,3.668962,74.41607,0.02334601,174.6174,7.544645,672.0827,0.2560875,123.9575,8.533166,262.9353,0.02484878,0.7066182,0.104433,0.01154933,3.375395,476,122,94.06287,0,5
1243.7,0,63.55836,3.503654,67.16165,0.02386911,174.6174,6.780354,681.5578,0.04875221,159.7873,7.2288,298.1567,0.02382888,0.4101556,0.1236364,0.005943536,3.480945,287,120,65.22196,0,3
922.1985,0,63.55836,2.670763,56.51705,0.01849285,174.6174,5.56863,660.2433,0.02460102,70.46457,4.956202,118.2109,0.03694005,0.4530612,0.1592618,0.009850745,3.144254,336,119,60.19338,0,2
1037.124,0,66.22878,2.216358,83.56968,0.05697472,174.6174,4.74651,713.4158,0.004640111,101.8784,5.621915,167.5582,0.01509918,0.9102303,0.1594775,0.02816959,5.031951,603,118,66.22878,0,1
1262.474,0.02054689,63.55836,3.552818,83.41692,0.02054689,174.6174,7.110267,740.2841,0.1086565,73.53664,6.187949,174.9497,0.01558846,0.4438056,0.1134789,0.00924721,3.130715,558,117,88.48093,0,0
945.7639,0,63.55836,2.220205,66.99211,0.03479731,174.6174,3.954168,694.8429,0.1884602,112.1573,4.145131,172.6133,0.02612382,0.6368012,0.1496026,0.01294288,4.661462,471,118,60.1408,0,1
1258.096,0,63.55836,3.220403,69.10759,0.1463033,174.6174,6.181855,703.7557,0.08573297,123.6394,7.298274,221.8189,0.02454198,0.7944255,0.1089524,0.0194198,3.903313,556,119,66.01136,0,2
1223.443,0.0558032,63.55836,3.206395,75.04655,0.08489457,174.6174,5.235489,723.1989,0.01844566,77.22567,6.94568,146.8315,0.03060809,0.5756786,0.1174725,0.01137313,4.106914,475,118,68.01075,0,1
1443.502,0,63.55836,4.100737,72.65695,0.00983003,174.6174,7.794811,729.9634,0.03651283,129.6049,7.805138,331.6983,0.03134468,0.3893508,0.09677071,0.00696866,4.675128,320,122,100.8029,0,5
1099.371,0,63.55836,2.951239,53.51308,0.0907854,174.6174,6.713078,685.0563,0.006050338,92.89675,7.646806,128.1475,0.02683321,0.4693153,0.1289833,0.008531526,2.824276,509,120,65.89347,0,3
1242.028,0,63.55836,2.979199,81.33732,0.2095098,174.6174,5.227621,836.3949,0.02608064,117.9071,7.326094,330.1681,0.01622852,1.198093,0.1263359,0.03128794,6.082635,444,119,130.1399,0,2
1219.79,0,63.55836,2.834432,83.94854,0.1102534,174.6174,5.967667,777.7258,0.117129,260.992,7.882163,590.6869,0.02553453,0.5221041,0.131831,0.009427698,5.155519,548,120,82.25589,0,3
1271.487,0,83.03479,2.824148,97.3882,0.069181,174.6174,6.15463,787.8254,0.1252866,166.0696,7.134527,486.7614,0.02498553,0.6727794,0.1300018,0.01028794,6.609703,394,123,146.5453,0,6
860.1377,0,83.03479,2.256099,76.18443,0.06415232,174.6174,5.012501,711.0176,0.06096396,58.5469,5.573557,63.86397,0.04004644,0.7674562,0.1836012,0.0199975,2.532161,473,120,51.50446,0,3
