tree_length,branch_length_min,branch_length_max,branch_length_median,branch_length_var,node_age_min,node_age_max,node_age_median,node_age_var,EDR_min,EDR_max,EDR_median,EDR_var,InverseES_min,InverseES_max,InverseES_median,InverseES_var,gamma_stat,Colless_index,num_lineages_surviving,root_age,n_sampled_anc,n_fossils
3304.264,0,95.19154,7.722552,178.3719,0.516052,143.8496,20.81317,686.9095,0.169395,171.7846,20.18198,981.0603,0.009743034,0.3675613,0.05097381,0.002745906,-1.378647,784,140,143.8496,10,23
3332.028,0,94.2977,7.649531,196.0125,0.183352,114.3217,23.17727,627.966,0.375291,153.0148,25.93024,714.2008,0.009719255,0.6393117,0.05506488,0.005100383,-1.880945,582,140,114.3217,10,23
3425.716,0,101.2452,8.042605,194.427,0.278351,114.3713,22.8549,645.5365,0.17784,224.2427,20.91153,962.2258,0.009275725,0.3315724,0.05144616,0.001659691,-1.867813,703,140,114.3713,9,23
3324.951,0,98.98067,8.365167,167.533,0.619574,149.9923,22.06654,694.1334,0.191565,210.2421,20.17338,1188.112,0.00916326,0.2293698,0.05314356,0.001451286,-1.174226,713,140,149.9923,10,23
3236.747,0,86.44707,7.427201,156.519,0.171201,149.7893,20.68544,675.7472,0.071514,178.0074,19.96166,1112.394,0.01031936,0.3583399,0.05429392,0.002316584,-1.227915,574,140,149.7893,8,23
3241.025,0,101.4558,7.326175,159.312,0.674939,149.8669,21.4102,764.0884,0.037468,127.1444,22.7633,719.1837,0.009175496,0.3053053,0.05166626,0.002144354,-1.385187,580,140,149.8669,8,23
3151.884,0,62.39745,7.772894,129.4861,0.001433,139.3059,19.99751,621.0763,0.20062,102.0935,21.05124,645.0667,0.01230952,0.3476726,0.05687968,0.002632498,-0.6063301,734,140,139.3059,8,23
3296.965,0,109.8171,7.765602,191.3549,1.027536,124.2026,19.95319,600.9523,0.177282,151.847,20.2095,808.5965,0.008585696,0.2354927,0.05164145,0.001687724,-0.7129171,832,140,124.2026,8,23
3239.976,0,92.93644,7.543682,177.2591,0.067221,120.3675,21.79134,573.8828,0.012864,175.4038,16.88165,1000.851,0.009376291,0.2697679,0.05533754,0.002272644,-1.989678,802,140,120.3675,9,23
3414.83,0,88.37822,8.123947,163.5027,0.888852,130.7072,23.21317,642.1273,0.097758,145.8331,21.92116,879.4072,0.01015609,0.227842,0.05044499,0.001263547,-2.38042,576,140,130.7072,7,23
3254.667,0,86.1397,7.915354,149.2367,0.657899,142.06,20.72105,666.5846,0.164648,155.3192,20.89568,907.3859,0.009927394,0.3008129,0.05420805,0.001751332,-1.904942,574,140,142.06,7,23
3170.88,0,85.78049,7.51136,148.0955,0.892014,105.9937,21.39023,523.6515,0.186826,153.593,17.33256,857.6979,0.01042893,0.2325284,0.05215022,0.00134937,-2.288757,674,140,105.9937,10,23
